date,city,store,product,sales_revenue_aud,orders,customers,sales_channel,notes
2026-02-15,Perth,Perth Murray St,Urban Waterproof Jacket,2589.46,28,27,Online,
2026-02-16,Sydney,Sydney CBD,Premium Storm Jacket,2665.26,26,25,Online,
2026-02-16,Melbourne,Melbourne Central,Lightweight Poncho,3967.84,0,22,phone,Invalid orders value;
2026-02-16,Brisbane,Brisbane Queen St,Classic Rain Jacket,1169.46,13,12,Online,
2026-02-16,Perth,Perth Murray St,Lightweight Poncho,2423.88,20,16,In-store,
2026-02-17,Sydney,Sydney CBD,Urban Waterproof Jacket,3469.28,21,17,In-store,
2026-02-17,Melbourne,Melbourne Central,Premium Storm Jacket,4474.84,34,35,In-store,
2026-02-17,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,3239.95,22,19,Online,
2026-02-17,Perth,Perth Murray St,Lightweight Poncho,4905.21,26,26,walk in,
2026-02-18,Sydney,Sydney CBD,Classic Rain Jacket,1134.07,12,11,In-store,
2026-02-18,Melbourne,Melbourne Central,Classic Rain Jacket,1221.32,9,8,In-store,
2026-02-18,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,2004.24,13,10,Online,
2026-02-18,Perth,Perth Murray St,Premium Storm Jacket,1294.33,9,8,Online,
2026-02-19,Sydney,Sydney CBD,Lightweight Poncho,3413.63,20,18,In-store,
2026-02-19,Melbourne,Melbourne Central,Premium Storm Jacket,3559.55,18,17,In-store,
2026-02-19,Brisbane,Brisbane Q Street,Classic Rain Jacket,2499.76,17,16,Online,
2026-02-19,Perth,Perth Murray St,Lightweight Poncho,1614.27,17,16,walk in,
2026-02-20,Sydney,Sydney CBD,Urban Waterproof Jacket,783.28,8,6,Online,
2026-02-20,Melbourne,Melbourne Central,Lightweight Poncho,5847.19,40,35,Online,
2026-02-20,Brisbane,Brisbane Queen St,Lightweight Poncho,2167.87,16,14,phone,
2026-02-20,Perth,Perth Murray St,Premium Storm Jacket,3482.5,26,21,phone,
2026-02-21,Sydney,Sydney CBD,Classic Rain Jacket,2338.92,16,13,walk in,
2026-02-21,Melbourne,Melbourne Central,Premium Storm Jacket,5230.74,0,29,Online,Missing orders;
2026-02-21,Brisbane,Brisbane Queen St,Premium Storm Jacket,3221.54,18,14,Online,
2026-02-21,Perth,Perth Murray St,Urban Waterproof Jacket,2577.5,0,25,Online,Missing orders;
2026-02-22,Sydney,Sydney CBD,Premium Storm Jacket,4890.29,32,31,Online,
2026-02-22,Melbourne,Melbourne Central,Urban Waterproof Jacket,3821.13,32,30,In-store,
2026-02-22,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,1221.94,13,13,phone,
2026-02-22,Perth,Perth Murray St,Classic Rain Jacket,7044.83,37,34,walk in,
2026-02-23,Sydney,Sydney CBD,Lightweight Poncho,1711.03,22,21,In-store,
2026-02-23,Sydney,Sydney CBD,Lightweight Poncho,1711.03,22,21,Online,Possible duplicate row
2026-02-23,Brisbane,Brisbane Queen St,Lightweight Poncho,1042.46,11,8,phone,
2026-02-23,Perth,Perth-Murray,Premium Storm Jacket,5629.95,32,31,walk in,
2026-02-24,Sydney,Sydney CBD,Urban Waterproof Jacket,7607.13,37,36,Online,
2026-02-24,Melbourne,Melbourne Central,Premium Storm Jacket,2099.51,22,22,Online,
2026-02-24,Brisbane,Brisbane Queen St,Premium Storm Jacket,2146.34,22,20,In-store,
2026-02-24,Perth,Perth-Murray,Urban Waterproof Jacket,2366.68,25,20,In-store,
2026-02-25,Sydney,Sydney CBD,Premium Storm Jacket,2847.8,21,17,In-store,
2026-02-25,Melbourne,Melbourne Central,Lightweight Poncho,2286.76,29,26,In-store,
2026-02-25,Brisbane,Brisbane Queen St,Classic Rain Jacket,636.08,8,8,Online,
2026-02-25,Perth,Perth Murray St,Premium Storm Jacket,2543.46,26,20,Online,
2026-02-26,Sydney,Sydney CBD,Urban Waterproof Jacket,3764.64,22,22,Online,
2026-02-26,Melbourne,Melbourne Central,Premium Storm Jacket,1779.23,20,15,In-store,
2026-02-26,Brisbane,Brisbane Queen St,Classic Rain Jacket,1863.29,19,19,Online,
2026-02-26,Perth,Perth Murray St,Premium Storm Jacket,2309.64,27,21,Online,
2026-02-27,Sydney,Sydney CBD,Lightweight Poncho,2009.8,15,14,In-store,
2026-02-27,Melbourne,Melbourne Central,Premium Storm Jacket,4611.48,29,25,Online,
2026-02-27,Brisbane,Brisbane Q Street,Lightweight Poncho,3290.41,36,33,In-store,
2026-02-27,Perth,Perth Murray St,Lightweight Poncho,2238.07,19,15,walk in,
2026-02-28,Sydney,Sydney CBD,Lightweight Poncho,2965.26,21,17,Online,
2026-02-28,Melbourne,Melbourne Central,Urban Waterproof Jacket,4626.2,24,23,In-store,Orders stored as text;
2026-02-28,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,2361.12,15,12,In-store,
2026-02-28,Perth,Perth Murray St,Urban Waterproof Jacket,2046.27,20,17,phone,
2026-03-01,Sydney,Sydney CBD,Urban Waterproof Jacket,5192.34,31,24,Online,
2026-03-01,Melbourne,Melbourne Central,Urban Waterproof Jacket,6918.41,38,38,In-store,
2026-03-01,Brisbane,Brisbane Queen St,Classic Rain Jacket,1807.03,16,16,Online,
2026-03-01,Perth,Perth Murray St,Classic Rain Jacket,7792.18,41,40,walk in,
2026-03-02,Sydney,Sydney CBD,Lightweight Poncho,2252.73,26,20,Online,
2026-03-02,Melbourne,Melbourne Central,Urban Waterproof Jacket,4224.87,24,23,In-store,
2026-03-02,Perth,Perth Murray St,Premium Storm Jacket,2726.71,25,22,Online,
2026-03-03,Sydney,Sydney CBD,Classic Rain Jacket,6502.52,33,25,phone,
2026-03-03,Melbourne,Melbourne Central,Classic Rain Jacket,2687.15,31,31,Online,
2026-03-03,Brisbane,Brisbane Queen St,Classic Rain Jacket,2156.29,22,16,In-store,
2026-03-03,Perth,Perth Murray St,Classic Rain Jacket,5468.2,32,32,In-store,
2026-03-04,Unknown,Sydney CBD,Urban Waterproof Jacket,3419.78,25,22,phone,
2026-03-04,Melbourne,Melbourne Central,Lightweight Poncho,8826.33,47,36,In-store,
2026-03-04,Brisbane,Brisbane Queen St,Lightweight Poncho,2189.08,21,20,walk in,
2026-03-04,Perth,Perth Murray St,Lightweight Poncho,4453.11,29,28,Online,
2026-03-05,Sydney,Sydney CBD,Classic Rain Jacket,4077.05,28,29,phone,
2026-03-05,Melbourne,Melbourne Central,Lightweight Poncho,4579.7,34,35,phone,
2026-03-05,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,1750.55,19,15,In-store,
2026-03-05,Perth,Perth Murray St,Lightweight Poncho,2867.97,25,19,phone,
2026-03-06,Sydney,Sydney CBD,Lightweight Poncho,2937.01,27,20,Online,
2026-03-06,Melbourne,Melbourne Central,Premium Storm Jacket,4499.6,33,28,phone,
2026-03-06,Brisbane,Brisbane Queen St,Lightweight Poncho,2379.34,25,23,In-store,
2026-03-06,Perth,Perth Murray St,Classic Rain Jacket,1350.05,9,9,Online,
2026-03-07,Sydney,Sydney CBD,Urban Waterproof Jacket,5983.01,36,35,walk in,
2026-03-07,Melbourne,Melbourne Central,Premium Storm Jacket,2057.16,27,22,phone,
2026-03-07,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,1620.53,17,12,In-store,
2026-03-07,Unknown,Perth Murray St,Lightweight Poncho,0.0,38,39,In-store,Revenue stored as text;
2026-03-08,Sydney,Sydney CBD,Premium Storm Jacket,2870.59,30,24,In-store,
2026-03-08,Melbourne,Melbourne Central,Premium Storm Jacket,3151.91,31,25,In-store,
2026-03-08,Brisbane,Bris Queen St,Classic Rain Jacket,2013.45,22,18,walk in,
2026-03-08,Perth,Perth Murray St,Urban Waterproof Jacket,0.0,0,18,In-store,Revenue stored as text; Missing orders;
2026-03-09,Sydney,Sydney CBD,Classic Rain Jacket,2945.51,35,36,In-store,
2026-03-09,Melbourne,Melbourne Central,Premium Storm Jacket,2312.78,15,15,Online,
2026-03-09,Brisbane,Brisbane Queen St,Classic Rain Jacket,2589.25,15,12,walk in,
2026-03-09,Perth,Perth Murray St,Classic Rain Jacket,2424.15,22,21,Online,
2026-03-10,Sydney,Sydney CBD,Lightweight Poncho,3963.95,32,32,In-store,
2026-03-10,Melbourne,Melbourne Central,Urban Waterproof Jacket,1353.67,12,10,Online,
2026-03-10,Melbourne,Melbourne Central,Classic Rain Jacket,1353.67,12,10,walk in,Possible duplicate row
2026-03-10,Brisbane,Brisbane Queen St,Premium Storm Jacket,2706.43,32,31,Online,
2026-03-10,Perth,Perth Murray St,Premium Storm Jacket,4664.03,30,30,Online,
2026-03-11,Sydney,Sydney CBD,Premium Storm Jacket,6327.72,32,31,phone,
2026-03-11,Melbourne,Melbourne Central,Urban Waterproof Jacket,4092.04,30,27,In-store,
2026-03-11,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,2351.47,24,19,walk in,
2026-03-11,Perth,Perth Murray St,Lightweight Poncho,2647.85,24,21,phone,
2026-03-12,Sydney,Sydney CBD,Urban Waterproof Jacket,1915.13,24,23,Online,
2026-03-12,Melbourne,Melbourne Central,Premium Storm Jacket,3174.25,25,20,phone,
2026-03-12,Brisbane,Brisbane Queen St,Premium Storm Jacket,2493.28,0,24,In-store,Missing orders;
2026-03-12,Perth,Perth-Murray,Urban Waterproof Jacket,2627.94,21,16,Online,
2026-03-13,Sydney,Sydney CBD,Lightweight Poncho,2300.77,27,24,In-store,
2026-03-13,Melbourne,Melbourne Central,Lightweight Poncho,6933.5,36,31,phone,
2026-03-13,Brisbane,Brisbane Queen St,Premium Storm Jacket,3374.45,36,29,Online,
2026-03-13,Perth,Perth Murray St,Premium Storm Jacket,4213.64,29,29,In-store,
2026-03-14,Sydney,Sydney CBD,Urban Waterproof Jacket,2648.37,25,20,In-store,
2026-03-14,Melbourne,Melbourne Central,Premium Storm Jacket,7592.67,51,49,phone,
2026-03-14,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,3126.34,29,29,Online,
2026-03-14,Perth,Perth Murray St,Premium Storm Jacket,2642.89,21,17,walk in,City typo/inconsistent format;
2026-03-15,Sydney,Sydney CBD,Urban Waterproof Jacket,2752.35,29,26,Online,
2026-03-15,Melbourne,Melbourne Central,Lightweight Poncho,1683.41,22,18,walk in,
2026-03-15,Brisbane,Brisbane Queen St,Classic Rain Jacket,1134.69,13,12,In-store,
2026-03-15,Perth,Perth Murray St,Lightweight Poncho,3222.79,31,24,phone,
2026-03-16,Sydney,Sydney CBD,Lightweight Poncho,1390.89,17,13,phone,
2026-03-16,Melbourne,Melbourne Central,Classic Rain Jacket,2725.26,29,28,Online,
2026-03-16,Melbourne,Melbourne Central,Urban Waterproof Jacket,2725.26,29,28,Online,Possible duplicate row
2026-03-16,Brisbane,Brisbane Queen St,Premium Storm Jacket,2728.95,18,17,In-store,
2026-03-16,Perth,Perth Murray St,Lightweight Poncho,4589.92,32,24,phone,
2026-03-17,Sydney,Sydney CBD,Classic Rain Jacket,1949.42,0,20,walk in,Invalid orders value;
2026-03-17,Melbourne,Melbourne Central,Classic Rain Jacket,3695.68,39,36,walk in,
2026-03-17,Brisbane,Brisbane Queen St,Lightweight Poncho,3668.27,23,23,Online,
2026-03-17,Perth,Perth Murray St,Premium Storm Jacket,3872.63,30,26,In-store,
2026-03-18,Sydney,Sydney CBD,Lightweight Poncho,3439.46,25,20,walk in,
2026-03-18,Melbourne,Melbourne Cntrl,Lightweight Poncho,5304.06,32,31,In-store,City typo/inconsistent format;
2026-03-18,Brisbane,Brisbane Queen St,Classic Rain Jacket,4155.66,29,26,Online,
2026-03-19,Sydney,Sydney CBD,Urban Waterproof Jacket,5731.61,37,33,Online,
2026-03-19,Melbourne,Melbourne Central,Premium Storm Jacket,0.0,43,33,In-store,Missing revenue;
2026-03-19,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,943.26,6,5,Online,
2026-03-19,Perth,Perth Murray St,Lightweight Poncho,4306.69,26,25,Online,
2026-03-20,Sydney,Sydney CBD,Urban Waterproof Jacket,4235.86,27,28,phone,
2026-03-20,Melbourne,Melbourne Central,Classic Rain Jacket,3572.92,34,34,In-store,
2026-03-20,Brisbane,Brisbane Queen St,Lightweight Poncho,2258.62,28,27,walk in,
2026-03-20,Perth,Perth Murray St,Lightweight Poncho,3731.99,31,26,phone,
2026-03-21,Sydney,Sydney CBD,Premium Storm Jacket,4585.12,46,38,phone,
2026-03-21,Melbourne,Melbourne Central,Urban Waterproof Jacket,3464.58,22,20,In-store,
2026-03-21,Brisbane,Brisbane Q Street,Premium Storm Jacket,3311.26,36,35,walk in,
2026-03-21,Perth,Perth Murray St,Premium Storm Jacket,1235.77,11,9,In-store,
2026-03-22,Sydney,Sydney CBD,Lightweight Poncho,4307.64,26,19,In-store,
2026-03-22,Melbourne,Melbourne Central,Classic Rain Jacket,7289.4,45,37,In-store,
2026-03-22,Brisbane,Brisbane Queen St,Lightweight Poncho,2301.05,22,19,phone,
2026-03-22,Perth,Perth Murray St,Lightweight Poncho,4784.2,31,29,walk in,
2026-03-23,Sydney,Sydney CBD,Urban Waterproof Jacket,0.0,29,25,Online,Revenue stored as text;
2026-03-23,Melbourne,Melbourne Central,Premium Storm Jacket,3893.24,27,25,phone,
2026-03-23,Brisbane,Brisbane Queen St,Lightweight Poncho,2481.77,27,22,Online,
2026-03-23,Perth,Perth Murray St,Urban Waterproof Jacket,3158.89,30,26,In-store,
2026-03-24,Sydney,Sydney CBD,Urban Waterproof Jacket,6036.43,40,32,phone,
2026-03-24,Melbourne,Melbourne Central,Lightweight Poncho,3473.55,34,28,Online,
2026-03-24,Brisbane,Brisbane Queen St,Classic Rain Jacket,1868.26,17,16,Online,
2026-03-24,Perth,Perth Murray St,Urban Waterproof Jacket,1921.21,15,15,phone,
2026-03-25,Sydney,Sydney CBD,Lightweight Poncho,6613.37,33,32,In-store,
2026-03-25,Melbourne,Melbourne Central,Premium Storm Jacket,3718.87,23,23,phone,
2026-03-25,Brisbane,Brisbane Queen St,Lightweight Poncho,2249.81,26,23,In-store,
2026-03-25,Perth,Perth Murray St,Urban Waterproof Jacket,2353.65,18,15,walk in,
2026-03-26,Sydney,Sydney CBD,Premium Storm Jacket,3171.53,24,18,In-store,
2026-03-26,Melbourne,Melbourne Central,Lightweight Poncho,3257.54,21,20,Online,
2026-03-26,Melbourne,Melbourne Central,Classic Rain Jacket,3257.54,21,20,Online,Possible duplicate row
2026-03-26,Brisbane,Brisbane Queen St,Premium Storm Jacket,1737.3,20,18,Online,
2026-03-26,Perth,Perth Murray St,Premium Storm Jacket,2574.76,21,20,Online,
2026-03-27,Melbourne,Melbourne Central,Premium Storm Jacket,2117.16,25,21,phone,
2026-03-27,Brisbane,Brisbane Queen St,Premium Storm Jacket,4014.07,24,23,walk in,
2026-03-27,Perth,Perth Murray St,Urban Waterproof Jacket,2373.8,20,19,phone,
2026-03-28,Sydney,Sydney CBD,Urban Waterproof Jacket,4026.53,29,27,Online,
2026-03-28,Melbourne,Melbourne Central,Lightweight Poncho,1796.32,17,14,Online,
2026-03-28,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,2680.12,17,16,walk in,
2026-03-28,Perth,Perth Murray St,Urban Waterproof Jacket,3177.02,30,26,phone,
2026-03-29,Sydney,Sydney CBD,Premium Storm Jacket,3513.88,39,37,walk in,
2026-03-29,Melbourne,Melbourne Central,Premium Storm Jacket,4355.48,22,19,phone,
2026-03-29,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,1177.81,13,13,Online,
2026-03-29,Perth,Perth Murray St,Urban Waterproof Jacket,4020.7,27,28,Online,
2026-03-30,Sydney,Sydney CBD,Classic Rain Jacket,4448.64,33,28,In-store,
2026-03-30,Melbourne,Melbourne Central,Premium Storm Jacket,3937.88,30,27,walk in,
2026-03-30,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,4470.19,36,35,phone,City typo/inconsistent format;
2026-03-30,Perth,Perth Murray St,Premium Storm Jacket,2511.76,23,20,In-store,
2026-03-31,Sydney,Sydney CBD,Classic Rain Jacket,1766.98,20,15,Online,
2026-03-31,Melbourne,Melbourne Central,Urban Waterproof Jacket,3063.47,24,18,Online,
2026-03-31,Brisbane,Brisbane Queen St,Classic Rain Jacket,5172.39,30,25,In-store,
2026-03-31,Perth,Perth Murray St,Urban Waterproof Jacket,4722.13,25,23,phone,
2026-04-01,Sydney,Sydney CBD,Lightweight Poncho,1934.39,22,17,In-store,
2026-04-01,Melbourne,Melbourne Central,Premium Storm Jacket,6636.73,36,31,Online,
2026-04-01,Brisbane,Brisbane Queen St,Classic Rain Jacket,3950.87,41,40,walk in,
2026-04-01,Perth,Perth Murray St,Premium Storm Jacket,5031.92,33,34,Online,
2026-04-02,Unknown,Sydney-CBD,Urban Waterproof Jacket,3318.45,33,32,In-store,
2026-04-02,Melbourne,Melbourne Central,Urban Waterproof Jacket,4792.3,28,23,Online,
2026-04-02,Brisbane,Brisbane Queen St,Classic Rain Jacket,2860.15,31,26,phone,
2026-04-02,Perth,Perth-Murray,Lightweight Poncho,0.0,20,15,In-store,Missing revenue;
2026-04-03,Sydney,Sydney CBD,Classic Rain Jacket,4232.59,38,37,Online,
2026-04-03,Melbourne,Melbourne Central,Lightweight Poncho,6123.2,42,39,walk in,
2026-04-03,Brisbane,Brisbane Queen St,Classic Rain Jacket,1039.19,11,11,In-store,
2026-04-03,Perth,Perth Murray St,Classic Rain Jacket,3685.78,31,27,Online,
2026-04-04,Sydney,Sydney CBD,Classic Rain Jacket,2299.06,17,0,phone,Missing customers;
2026-04-04,Melbourne,Melbourne Cntrl,Lightweight Poncho,5268.21,35,27,walk in,
2026-04-04,Perth,Perth Murray St,Classic Rain Jacket,3036.83,23,20,Online,
2026-04-05,Sydney,Sydney CBD,Classic Rain Jacket,4437.23,36,37,phone,
2026-04-05,Melbourne,Melbourne Central,Premium Storm Jacket,0.0,27,23,walk in,Missing revenue;
2026-04-05,Brisbane,Brisbane Queen St,Classic Rain Jacket,2300.29,21,20,Online,
2026-04-05,Perth,Perth Murray St,Classic Rain Jacket,2276.75,25,20,Online,
2026-04-06,Sydney,Sydney CBD,Urban Waterproof Jacket,5435.08,33,26,In-store,
2026-04-06,Melbourne,Melbourne Central,Urban Waterproof Jacket,4478.87,34,27,walk in,
2026-04-06,Brisbane,Brisbane Queen St,Lightweight Poncho,2921.66,33,33,In-store,
2026-04-06,Perth,Perth Murray St,Premium Storm Jacket,4914.19,39,31,In-store,
2026-04-07,Sydney,Sydney CBD,Lightweight Poncho,4499.9,23,20,phone,
2026-04-07,Melbourne,Melbourne Central,Classic Rain Jacket,3246.07,35,0,In-store,Missing customers;
2026-04-07,Brisbane,Brisbane Queen St,Premium Storm Jacket,7236.85,36,31,Online,
2026-04-07,Perth,Perth Murray St,Classic Rain Jacket,1715.71,20,17,Online,
2026-04-08,Sydney,Sydney CBD,Lightweight Poncho,1773.04,20,15,phone,
2026-04-08,Melbourne,Melbourne Central,Urban Waterproof Jacket,3629.54,22,17,Online,
2026-04-08,Brisbane,Brisbane Queen St,Premium Storm Jacket,0.0,41,34,phone,Revenue stored as text;
2026-04-08,Perth,Perth-Murray,Urban Waterproof Jacket,3080.62,33,24,Online,
2026-04-09,Sydney,Sydney CBD,Urban Waterproof Jacket,3460.51,32,27,In-store,
2026-04-09,Melbourne,Melbourne Central,Urban Waterproof Jacket,6034.53,39,29,In-store,
2026-04-09,Brisbane,Brisbane Queen St,Premium Storm Jacket,5318.83,30,24,In-store,
2026-04-09,Perth,Perth Murray St,Premium Storm Jacket,1838.77,20,19,phone,
2026-04-10,Sydney,Sydney CBD,Premium Storm Jacket,3590.7,37,28,In-store,
2026-04-10,Melbourne,Melbourne Central,Lightweight Poncho,6376.1,34,26,phone,
2026-04-10,Brisbane,Brisbane Queen St,Lightweight Poncho,3199.51,23,19,walk in,
2026-04-10,Perth,Perth Murray St,Premium Storm Jacket,3622.01,25,20,phone,
2026-04-11,Sydney,Sydney CBD,Urban Waterproof Jacket,1590.2,19,15,Online,
2026-04-11,Melbourne,Melbourne Central,Lightweight Poncho,2016.79,20,18,Online,
2026-04-11,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,2716.23,21,20,In-store,
2026-04-11,Perth,Perth Murray St,Classic Rain Jacket,4016.66,34,26,In-store,City typo/inconsistent format;
2026-04-12,Sydney,Sydney CBD,Urban Waterproof Jacket,887.55,9,7,walk in,
2026-04-12,Melbourne,Melbourne Central,Premium Storm Jacket,3038.08,19,17,walk in,
2026-04-12,Brisbane,Brisbane Queen St,Premium Storm Jacket,1688.02,18,17,Online,
2026-04-12,Perth,Perth Murray St,Classic Rain Jacket,4772.58,31,30,Online,
2026-04-13,Sydney,Sydney CBD,Urban Waterproof Jacket,3739.37,33,25,Online,
2026-04-13,Melbourne,Melbourne Central,Premium Storm Jacket,6585.89,40,33,walk in,
2026-04-13,Brisbane,Brisbane Queen St,Premium Storm Jacket,3847.49,37,34,phone,
2026-04-13,Perth,Perth-Murray,Urban Waterproof Jacket,2382.47,26,20,walk in,
2026-04-14,Sydney,Sydney CBD,Lightweight Poncho,2775.9,28,24,Online,
2026-04-14,Melbourne,Melbourne Central,Premium Storm Jacket,2626.0,34,29,In-store,
2026-04-14,Brisbane,Brisbane Queen St,Classic Rain Jacket,3413.28,30,23,Online,
2026-04-14,Perth,Perth Murray St,Classic Rain Jacket,2703.97,14,12,phone,
2026-04-15,Sydney,Sydney CBD,Classic Rain Jacket,3539.12,28,0,In-store,Missing customers;
2026-04-15,Melbourne,Melbourne Central,Classic Rain Jacket,4405.22,0,22,In-store,Missing orders;
2026-04-15,Brisbane,Brisbane Queen St,Lightweight Poncho,4916.55,26,25,In-store,
2026-04-15,Perth,Perth Murray St,Lightweight Poncho,3519.78,38,35,Online,
2026-04-16,Sydney,Sydney CBD,Classic Rain Jacket,4206.95,28,26,Online,
2026-04-16,Melbourne,Melbourne Central,Premium Storm Jacket,5762.97,40,39,Online,
2026-04-16,Brisbane,Brisbane Queen St,Lightweight Poncho,1761.09,18,15,Online,
2026-04-16,Perth,Perth Murray St,Urban Waterproof Jacket,1796.76,20,18,In-store,
2026-04-17,Sydney,Sydney CBD,Urban Waterproof Jacket,2678.91,24,18,In-store,
2026-04-17,Melbourne,Melbourne Central,Lightweight Poncho,6104.42,35,29,phone,
2026-04-17,Brisbane,Brisbane Queen St,Premium Storm Jacket,4438.39,43,40,walk in,
2026-04-17,Perth,Perth Murray St,Urban Waterproof Jacket,3366.84,29,23,phone,
2026-04-18,Sydney,Sydney CBD,Urban Waterproof Jacket,3475.81,32,27,In-store,
2026-04-18,Unknown,Melbourne Central,Classic Rain Jacket,3754.71,21,16,phone,Missing city;
2026-04-18,Brisbane,Brisbane Queen St,Classic Rain Jacket,2531.93,30,26,phone,City typo/inconsistent format;
2026-04-18,Perth,Perth Murray St,Urban Waterproof Jacket,3380.02,32,24,walk in,
2026-04-19,Sydney,Sydney CBD,Urban Waterproof Jacket,3858.25,26,21,walk in,
2026-04-19,Melbourne,Melbourne Central,Urban Waterproof Jacket,3034.5,36,31,In-store,
2026-04-19,Brisbane,Brisbane Q Street,Classic Rain Jacket,5017.59,38,33,walk in,
2026-04-20,Sydney,Sydney-CBD,Classic Rain Jacket,1905.79,21,16,Online,
2026-04-20,Melbourne,Melbourne Central,Classic Rain Jacket,2869.65,33,32,In-store,
2026-04-20,Brisbane,Brisbane Queen St,Urban Waterproof Jacket,3440.92,31,30,Online,
2026-04-20,Perth,Perth Murry St,Classic Rain Jacket,2729.78,31,32,In-store,
2026-04-21,Sydney,Sydney CBD,Premium Storm Jacket,6796.13,38,39,Online,
2026-04-21,Melbourne,Melbourne Central,Lightweight Poncho,2407.59,26,21,In-store,
2026-04-21,Brisbane,Brisbane Queen St,Classic Rain Jacket,1992.74,20,16,Online,
2026-04-21,Unknown,Perth Murry St,Lightweight Poncho,0.0,27,23,In-store,Missing city; Missing revenue;
2026-04-22,Sydney,Sydney CBD,Classic Rain Jacket,2142.87,14,10,phone,
